"vid","Woord","voc","cons","parsing","morf","lex"
"17001009","8","הַמַּלְכוּת","HMLKWT",,"H-MLKW(T/T","MLKWT/"
"17001009","9","אֲשֶׁר",">CR",,">CR",">CR"
"17001009","10","לַמֶּלֶךְ","LMLK",,"L-(H-MLK/","MLK/"
"17001009","11","אֲחַשְׁוֵרֹֽושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17001010","1","בַּיֹּום","BJWM",,"B-(H-JWM/","JWM/"
"17001010","2","הַשְּׁבִיעִי","HCBJ<J",,"H-CBJ<J/","CBJ<J/"
"17001010","3","כְּטֹוב","KVWB",,"K-!!VWB[/","VWB["
"17001010","4","לֵב","LB",,"LB/","LB/"
"17001010","5","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001010","6","בַּיָּיִן","BJJN",,"B-(H-JJN/:a","JJN/"
"17001010","7","אָמַר",">MR",,">MR[",">MR["
"17001010","8","לִמְהוּמָן","LMHWMN",,"L-MHWMN/","MHWMN/"
"17001010","9","בִּזְּתָא","BZT>",,"BZT>/","BZT>/"
"17001010","10","חַרְבֹונָא","XRBWN>",,"XRBWN>/","XRBWN>/"
"17001010","11","בִּגְתָא","BGT>",,"BGT>/","BGT>/"
"17001010","12","וַאֲבַגְתָא","W>BGT>",,"W->BGT>/",">BGT>/"
"17001010","13","זֵתַר","ZTR",,"ZTR/","ZTR/"
"17001010","14","וְכַרְכַּס","WKRKS",,"W-KRKS/","KRKS/"
"17001010","15","שִׁבְעַת","CB<T",,"CB</T:c","CB</"
"17001010","16","הַסָּרִיסִים","HSRJSJM",,"H-SRJS/JM","SRJS/"
"17001010","17","הַמְשָׁרְתִים","HMCRTJM",,"H-!M!CRT[/JM:d","CRT["
"17001010","18","אֶת",">T",,">T==",">T=="
"17001010","19","פְּנֵי","PNJ",,"PN(H/J","PNH/"
"17001010","20","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001010","21","אֲחַשְׁוֵרֹֽושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17001011","1","לְהָבִיא","LHBJ>",,"L-!!]H]B(W&J>[/:c","BW>["
"17001011","2","אֶת",">T",,">T",">T"
"17001011","3","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17001011","4","הַמַּלְכָּה","HMLKH",,"H-MLK(H/H","MLKH/"
"17001011","5","לִפְנֵי","LPNJ",,"L-PN(H/J","PNH/"
"17001011","6","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001011","7","בְּכֶתֶר","BKTR",,"B-KTR/","KTR/"
"17001011","8","מַלְכוּת","MLKWT",,"MLKW(T/T","MLKWT/"
"17001011","9","לְהַרְאֹות","LHR>WT",,"L-!!]H]R>(H[/WT","R>H["
"17001011","10","הָֽעַמִּים","H<MJM",,"H-<M/JM","<M/"
"17001011","11","וְהַשָּׂרִים","WHFRJM",,"W-H-FR/JM","FR/"
"17001011","12","אֶת",">T",,">T",">T"
"17001011","13","יָפְיָהּ","JPJH",,"JPJ/+H","JPJ/"
"17001011","14","כִּֽי","KJ",,"KJ","KJ"
"17001011","15","טֹובַת","VWBT",,"VWB/T:c","VWB/"
"17001011","16","מַרְאֶה","MR>H",,"MR>H/:a","MR>H/"
"17001011","17","הִֽיא","HJ>",,"HJ>","HJ>"
"17001012","1","וַתְּמָאֵן","WTM>N",,"W:n-!T=!M>N[:d","M>N["
"17001012","2","הַמַּלְכָּה","HMLKH",,"H-MLK(H/H","MLKH/"
"17001012","3","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17001012","4","לָבֹוא","LBW>",,"L-!!BW>[/","BW>["
"17001012","5","בִּדְבַר","BDBR",,"B-DBR/:c","DBR/"
"17001012","6","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001012","7","אֲשֶׁר",">CR",,">CR",">CR"
"17001012","8","בְּיַד","BJD",,"B-JD/:c","JD/"
"17001012","9","הַסָּרִיסִים","HSRJSJM",,"H-SRJS/JM","SRJS/"
"17001012","10","וַיִּקְצֹף","WJQYP",,"W:n-!J!QYP[","QYP["
"17001012","11","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001012","12","מְאֹד","M>D",,"M>D/","M>D/"
"17001012","13","וַחֲמָתוֹ","WXMTW",,"W-XM(H/T+W","XMH/"
"17001012","14","בָּעֲרָה","B<RH",,"B<R[H","B<R["
"17001012","15","בֽוֹ","BW",,"B+W","B"
"17001013","1","וַיֹּאמֶר","WJ>MR",,"W:n-!J!>MR[",">MR["
"17001013","2","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001013","3","לַחֲכָמִים","LXKMJM",,"L-(H-XKM/JM","XKM/"
"17001013","4","יֹדְעֵי","JD<J",,"JD<[/J","JD<["
"17001013","5","הָֽעִתִּים","H<TJM",,"H-<T/JM","<T/"
"17001013","6","כִּי","KJ",,"KJ","KJ"
"17001013","7","כֵן","KN",,"KN","KN"
"17001013","8","דְּבַר","DBR",,"DBR/:c","DBR/"
"17001013","9","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001013","10","לִפְנֵי","LPNJ",,"L-PN(H/J","PNH/"
"17001013","11","כָּל","KL",,"KL/","KL/"
"17001013","12","יֹדְעֵי","JD<J",,"JD<[/J","JD<["
"17001013","13","דָּת","DT",,"DT/","DT/"
"17001013","14","וָדִֽין","WDJN",,"W-DJN/","DJN/"
"17001014","1","וְהַקָּרֹב","WHQRB",,"W-H-QR(WB/","QRWB/"
"17001014","2","אֵלָיו",">LJW",,">L&J+W",">L"
"17001014","3","כַּרְשְׁנָא","KRCN>",,"KRCN>/","KRCN>/"
"17001014","4","שֵׁתָר","CTR",,"CTR/","CTR/"
"17001014","5","אַדְמָתָא",">DMT>",,">DMT>/",">DMT>/"
"17001014","6","תַרְשִׁישׁ","TRCJC",,"TRCJC==/","TRCJC==/"
"17001014","7","מֶרֶס","MRS",,"MRS/","MRS/"
"17001014","8","מַרְסְנָא","MRSN>",,"MRSN>/","MRSN>/"
"17001014","9","מְמוּכָן","MMWKN",,"MMWKN/","MMWKN/"
"17001014","10","שִׁבְעַת","CB<T",,"CB</T:c","CB</"
"17001014","11","שָׂרֵי","FRJ",,"FR/J","FR/"
"17001014","12","פָּרַס","PRS",,"PRS=/","PRS=/"
"17001014","13","וּמָדַי","WMDJ",,"W-MDJ/","MDJ/"
"17001014","14","רֹאֵי","R>J",,"R>(H[/J","R>H["
"17001014","15","פְּנֵי","PNJ",,"PN(H/J","PNH/"
"17001014","16","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001014","17","הַיֹּשְׁבִים","HJCBJM",,"H-JCB[/JM","JCB["
"17001014","18","רִאשֹׁנָה","R>CNH",,"R>C(WN/H","R>CWN/"
"17001014","19","בַּמַּלְכֽוּת","BMLKWT",,"B-(H-MLKW(T/T","MLKWT/"
"17001015","1","כְּדָת","KDT",,"K-DT/","DT/"
"17001015","2","מַֽה","MH",,"MH","MH"
"17001015","3","לַּעֲשֹׂות","L<FWT",,"L-!!<F(H[/WT","<FH["
"17001015","4","בַּמַּלְכָּה","BMLKH",,"B-(H-MLK(H/H","MLKH/"
"17001015","5","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17001015","6","עַל","<L",,"<L","<L"
"17001015","7","אֲשֶׁר",">CR",,">CR",">CR"
"17001015","8","לֹֽא","L>",,"L>","L>"
"17001015","9","עָשְׂתָה","<FTH",,"<F(H[&TH","<FH["
"17001015","10","אֶֽת",">T",,">T",">T"
"17001015","11","מַאֲמַר","M>MR",,"M>MR/:c","M>MR/"
"17001015","12","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001015","13","אֲחַשְׁוֵרֹושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17001015","14","בְּיַד","BJD",,"B-JD/:c","JD/"
"17001015","15","הַסָּרִיסִֽים","HSRJSJM",,"H-SRJS/JM","SRJS/"
"17001016","1","וַיֹּאמֶר","WJ>MR",,"W:n-!J!>MR[",">MR["
"17001016","2","מומכן","MWMKN",,"M&WM(WKN/","MMWKN/"
"17001016","3","לִפְנֵי","LPNJ",,"L-PN(H/J","PNH/"
"17001016","4","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001016","5","וְהַשָּׂרִים","WHFRJM",,"W-H-FR/JM","FR/"
"17001016","6","לֹא","L>",,"L>","L>"
"17001016","7","עַל","<L",,"<L","<L"
"17001016","8","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001016","9","לְבַדּוֹ","LBDW",,"L-BD/+W","BD/"
"17001016","10","עָוְתָה","<WTH",,"<W(H[&TH","<WH["
"17001016","11","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17001016","12","הַמַּלְכָּה","HMLKH",,"H-MLK(H/H","MLKH/"
"17001016","13","כִּי","KJ",,"KJ","KJ"
"17001016","14","עַל","<L",,"<L","<L"
"17001016","15","כָּל","KL",,"KL/","KL/"
"17001016","16","הַשָּׂרִים","HFRJM",,"H-FR/JM","FR/"
"17001016","17","וְעַל","W<L",,"W-<L","<L"
"17001016","18","כָּל","KL",,"KL/","KL/"
"17001016","19","הָעַמִּים","H<MJM",,"H-<M/JM","<M/"
"17001016","20","אֲשֶׁר",">CR",,">CR",">CR"
"17001016","21","בְּכָל","BKL",,"B-KL/","KL/"
"17001016","22","מְדִינֹות","MDJNWT",,"MDJN(H/WT","MDJNH/"
"17001016","23","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001016","24","אֲחַשְׁוֵרֹֽושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17001017","1","כִּֽי","KJ",,"KJ","KJ"
"17001017","2","יֵצֵא","JY>",,"!J!(JY>[","JY>["
"17001017","3","דְבַר","DBR",,"DBR/:c","DBR/"
"17001017","4","הַמַּלְכָּה","HMLKH",,"H-MLK(H/H","MLKH/"
"17001017","5","עַל","<L",,"<L","<L"
"17001017","6","כָּל","KL",,"KL/","KL/"
"17001017","7","הַנָּשִׁים","HNCJM",,"H-(>&NC(H/JM",">CH/"
"17001017","8","לְהַבְזֹות","LHBZWT",,"L-!!]H]BZ(H[/WT","BZH["
"17001017","9","בַּעְלֵיהֶן","B<LJHN",,"B<L/J+HN","B<L/"
"17001017","10","בְּעֵינֵיהֶן","B<JNJHN",,"B-<JN/J=+HN","<JN/"
"17001017","11","בְּאָמְרָם","B>MRM",,"B-!!>MR[/+M",">MR["
"17001017","12","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001017","13","אֲחַשְׁוֵרֹושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17001017","14","אָמַר",">MR",,">MR[",">MR["
"17001017","15","לְהָבִיא","LHBJ>",,"L-!!]H]B(W&J>[/:c","BW>["
"17001017","16","אֶת",">T",,">T",">T"
"17001017","17","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17001017","18","הַמַּלְכָּה","HMLKH",,"H-MLK(H/H","MLKH/"
"17001017","19","לְפָנָיו","LPNJW",,"L-PN(H/J+W","PNH/"
"17001017","20","וְלֹא","WL>",,"W-L>","L>"
"17001017","21","בָֽאָה","B>H",,"B(W>[H","BW>["
"17001018","1","וְֽהַיֹּום","WHJWM",,"W-H-JWM/","JWM/"
"17001018","2","הַזֶּה","HZH",,"H-ZH","ZH"
"17001018","3","תֹּאמַרְנָה","T>MRNH",,"!T=!>MR[NH",">MR["
"17001018","4","שָׂרֹות","FRWT",,"FR(H/WT","FRH/"
"17001018","5","פָּֽרַס","PRS",,"PRS=/","PRS=/"
"17001018","6","וּמָדַי","WMDJ",,"W-MDJ/","MDJ/"
"17001018","7","אֲשֶׁר",">CR",,">CR",">CR"
"17001018","8","שָֽׁמְעוּ","CM<W",,"CM<[W","CM<["
"17001018","9","אֶת",">T",,">T",">T"
"17001018","10","דְּבַר","DBR",,"DBR/:c","DBR/"
"17001018","11","הַמַּלְכָּה","HMLKH",,"H-MLK(H/H","MLKH/"
"17001018","12","לְכֹל","LKL",,"L-KL/","KL/"
"17001018","13","שָׂרֵי","FRJ",,"FR/J","FR/"
"17001018","14","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001018","15","וּכְדַי","WKDJ",,"W-K-DJ/","DJ/"
"17001018","16","בִּזָּיֹון","BZJWN",,"BZJWN/:a","BZJWN/"
"17001018","17","וָקָֽצֶף","WQYP",,"W-QYP/:a","QYP/"
"17001019","1","אִם",">M",,">M",">M"
"17001019","2","עַל","<L",,"<L","<L"
"17001019","3","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001019","4","טֹוב","VWB",,"VWB/","VWB/"
"17001019","5","יֵצֵא","JY>",,"!J!(JY>[","JY>["
"17001019","6","דְבַר","DBR",,"DBR/:c","DBR/"
"17001019","7","מַלְכוּת","MLKWT",,"MLKW(T/T","MLKWT/"
"17001019","8","מִלְּפָנָיו","MLPNJW",,"M(N-L-PN(H/J+W","PNH/"
"17001019","9","וְיִכָּתֵב","WJKTB",,"W-!J!](N]KTB[","KTB["
"17001019","10","בְּדָתֵי","BDTJ",,"B-DT/J","DT/"
"17001019","11","פָֽרַס","PRS",,"PRS=/","PRS=/"
"17001019","12","וּמָדַי","WMDJ",,"W-MDJ/","MDJ/"
"17001019","13","וְלֹא","WL>",,"W-L>","L>"
"17001019","14","יַעֲבֹור","J<BWR",,"!J!<B&WR[","<BR["
"17001019","15","אֲשֶׁר",">CR",,">CR",">CR"
"17001019","16","לֹֽא","L>",,"L>","L>"
"17001019","17","תָבֹוא","TBW>",,"!T=!BW>[","BW>["
"17001019","18","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17001019","19","לִפְנֵי","LPNJ",,"L-PN(H/J","PNH/"
"17001019","20","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001019","21","אֲחַשְׁוֵרֹושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17001019","22","וּמַלְכוּתָהּ","WMLKWTH",,"W-MLKW(T/T+H","MLKWT/"
"17001019","23","יִתֵּן","JTN",,"!J!(NTN[","NTN["
"17001019","24","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001019","25","לִרְעוּתָהּ","LR<WTH",,"L-R<WT/+H","R<WT/"
"17001019","26","הַטֹּובָה","HVWBH",,"H-VWB/H","VWB/"
"17001019","27","מִמֶּֽנָּה","MMNH",,"M(N&M&N+H","MN"
"17001020","1","וְנִשְׁמַע","WNCM<",,"W-]N]CM<[","CM<["
"17001020","2","פִּתְגָם","PTGM",,"PTGM/","PTGM/"
"17001020","3","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001020","4","אֲשֶֽׁר",">CR",,">CR",">CR"
"17001020","5","יַעֲשֶׂה","J<FH",,"!J!<FH[","<FH["
"17001020","6","בְּכָל","BKL",,"B-KL/","KL/"
"17001020","7","מַלְכוּתוֹ","MLKWTW",,"MLKW(T/T+W","MLKWT/"
"17001020","8","כִּי","KJ",,"KJ","KJ"
"17001020","9","רַבָּה","RBH",,"RB/H","RB/"
"17001020","10","הִיא","HJ>",,"HJ>","HJ>"
"17001020","11","וְכָל","WKL",,"W-KL/","KL/"
"17001020","12","הַנָּשִׁים","HNCJM",,"H-(>&NC(H/JM",">CH/"
"17001020","13","יִתְּנוּ","JTNW",,"!J!(NTN[W","NTN["
"17001020","14","יְקָר","JQR",,"JQR=/","JQR=/"
"17001020","15","לְבַעְלֵיהֶן","LB<LJHN",,"L-B<L/J+HN","B<L/"
"17001020","16","לְמִגָּדֹול","LMGDWL",,"L-M(N-GDWL/:a","GDWL/"
"17001020","17","וְעַד","W<D",,"W-<D","<D"
"17001020","18","קָטָֽן","QVN",,"QVN=/","QVN=/"
"17001021","1","וַיִּיטַב","WJJVB",,"W:n-!J!JVB[","JVB["
"17001021","2","הַדָּבָר","HDBR",,"H-DBR/:a","DBR/"
"17001021","3","בְּעֵינֵי","B<JNJ",,"B-<JN/J=","<JN/"
"17001021","4","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001021","5","וְהַשָּׂרִים","WHFRJM",,"W-H-FR/JM","FR/"
"17001021","6","וַיַּעַשׂ","WJ<F",,"W:n-!J!<F(H[","<FH["
"17001021","7","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001021","8","כִּדְבַר","KDBR",,"K-DBR/:c","DBR/"
"17001021","9","מְמוּכָֽן","MMWKN",,"MMWKN/","MMWKN/"
"17001022","1","וַיִּשְׁלַח","WJCLX",,"W:n-!J!CLX[","CLX["
"17001022","2","סְפָרִים","SPRJM",,"SPR/JM","SPR/"
"17001022","3","אֶל",">L",,">L",">L"
"17001022","4","כָּל","KL",,"KL/","KL/"
"17001022","5","מְדִינֹות","MDJNWT",,"MDJN(H/WT","MDJNH/"
"17001022","6","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17001022","7","אֶל",">L",,">L",">L"
"17001022","8","מְדִינָה","MDJNH",,"MDJN(H/H","MDJNH/"
"17001022","9","וּמְדִינָה","WMDJNH",,"W-MDJN(H/H","MDJNH/"
"17001022","10","כִּכְתָבָהּ","KKTBH",,"K-KTB/+H","KTB/"
"17001022","11","וְאֶל","W>L",,"W->L",">L"
"17001022","12","עַם","<M",,"<M/","<M/"
"17001022","13","וָעָם","W<M",,"W-<M/:a","<M/"
"17001022","14","כִּלְשׁוֹנוֹ","KLCWNW",,"K-LCWN/+W","LCWN/"
"17001022","15","לִהְיֹות","LHJWT",,"L-!!HJ(H[/WT","HJH["
"17001022","16","כָּל","KL",,"KL/","KL/"
"17001022","17","אִישׁ",">JC",,">JC/",">JC/"
"17001022","18","שֹׂרֵר","FRR",,"FRR[/","FRR["
"17001022","19","בְּבֵיתוֹ","BBJTW",,"B-BJT/+W","BJT/"
"17001022","20","וּמְדַבֵּר","WMDBR",,"W-!M!DBR[/:d","DBR["
"17001022","21","כִּלְשֹׁון","KLCWN",,"K-LCWN/:c","LCWN/"
"17001022","22","עַמּֽוֹ","<MW",,"<M/+W","<M/"
"17002001","1","אַחַר",">XR",,">XR/",">XR/"
"17002001","2","הַדְּבָרִים","HDBRJM",,"H-DBR/JM","DBR/"
"17002001","3","הָאֵלֶּה","H>LH",,"H->LH",">LH"
"17002001","4","כְּשֹׁךְ","KCK",,"K-!!CK(K[/:c","CKK["
"17002001","5","חֲמַת","XMT",,"XM(H/T:c","XMH/"
"17002001","6","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002001","7","אֲחַשְׁוֵרֹושׁ",">XCWRWC",,">XCWRWC/",">XCWRWC/"
"17002001","8","זָכַר","ZKR",,"ZKR[","ZKR["
"17002001","9","אֶת",">T",,">T",">T"
"17002001","10","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17002001","11","וְאֵת","W>T",,"W->T",">T"
"17002001","12","אֲשֶׁר",">CR",,">CR",">CR"
"17002001","13","עָשָׂתָה","<FTH",,"<F(H[&TH","<FH["
"17002001","14","וְאֵת","W>T",,"W->T",">T"
"17002001","15","אֲשֶׁר",">CR",,">CR",">CR"
"17002001","16","נִגְזַר","NGZR",,"]N]GZR[","GZR["
"17002001","17","עָלֶֽיהָ","<LJH",,"<L&J+H","<L"
"17002002","1","וַיֹּאמְרוּ","WJ>MRW",,"W:n-!J!>MR[W",">MR["
"17002002","2","נַעֲרֵֽי","N<RJ",,"N<R/J","N<R/"
"17002002","3","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002002","4","מְשָׁרְתָיו","MCRTJW",,"!M!CRT[/J:d+W","CRT["
"17002002","5","יְבַקְשׁוּ","JBQCW",,"!J!BQC[W:d","BQC["
"17002002","6","לַמֶּלֶךְ","LMLK",,"L-(H-MLK/","MLK/"
"17002002","7","נְעָרֹות","N<RWT",,"N<R(H/WT:a","N<RH/"
"17002002","8","בְּתוּלֹות","BTWLWT",,"BTWL(H/WT","BTWLH/"
"17002002","9","טֹובֹות","VWBWT",,"VWB/WT","VWB/"
"17002002","10","מַרְאֶֽה","MR>H",,"MR>H/:a","MR>H/"
"17002003","1","וְיַפְקֵד","WJPQD",,"W-!J!](H]PQD[","PQD["
"17002003","2","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002003","3","פְּקִידִים","PQJDJM",,"PQJD/JM","PQJD/"
"17002003","4","בְּכָל","BKL",,"B-KL/","KL/"
"17002003","5","מְדִינֹות","MDJNWT",,"MDJN(H/WT","MDJNH/"
"17002003","6","מַלְכוּתוֹ","MLKWTW",,"MLKW(T/T+W","MLKWT/"
"17002003","7","וְיִקְבְּצוּ","WJQBYW",,"W-!J!QBY[W","QBY["
"17002003","8","אֶת",">T",,">T",">T"
"17002003","9","כָּל","KL",,"KL/","KL/"
"17002003","10","נַעֲרָֽה","N<RH",,"N<R(H/H","N<RH/"
"17002003","11","בְתוּלָה","BTWLH",,"BTWL(H/H","BTWLH/"
"17002003","12","טֹובַת","VWBT",,"VWB/T:c","VWB/"
"17002003","13","מַרְאֶה","MR>H",,"MR>H/:a","MR>H/"
"17002003","14","אֶל",">L",,">L",">L"
"17002003","15","שׁוּשַׁן","CWCN",,"CWCN=/","CWCN=/"
"17002003","16","הַבִּירָה","HBJRH",,"H-BJR(H/H","BJRH/"
"17002003","17","אֶל",">L",,">L",">L"
"17002003","18","בֵּית","BJT",,"BJT/:c","BJT/"
"17002003","19","הַנָּשִׁים","HNCJM",,"H-(>&NC(H/JM",">CH/"
"17002003","20","אֶל",">L",,">L",">L"
"17002003","21","יַד","JD",,"JD/:c","JD/"
"17002003","22","הֵגֶא","HG>",,"HG(J&>/","HGJ/"
"17002003","23","סְרִיס","SRJS",,"SRJS/:c","SRJS/"
"17002003","24","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002003","25","שֹׁמֵר","CMR",,"CMR[/","CMR["
"17002003","26","הַנָּשִׁים","HNCJM",,"H-(>&NC(H/JM",">CH/"
"17002003","27","וְנָתֹון","WNTWN",,"W-!!NT&WN[/:a","NTN["
"17002003","28","תַּמְרוּקֵיהֶֽן","TMRWQJHN",,"TMRWQ/J+HN","TMRWQ/"
"17002004","1","וְהַֽנַּעֲרָה","WHN<RH",,"W-H-N<R(H/H","N<RH/"
"17002004","2","אֲשֶׁר",">CR",,">CR",">CR"
"17002004","3","תִּיטַב","TJVB",,"!T=!JVB[","JVB["
"17002004","4","בְּעֵינֵי","B<JNJ",,"B-<JN/J=","<JN/"
"17002004","5","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002004","6","תִּמְלֹךְ","TMLK",,"!T=!MLK[","MLK["
"17002004","7","תַּחַת","TXT",,"TXT/","TXT/"
"17002004","8","וַשְׁתִּי","WCTJ",,"WCTJ/","WCTJ/"
"17002004","9","וַיִּיטַב","WJJVB",,"W:n-!J!JVB[","JVB["
"17002004","10","הַדָּבָר","HDBR",,"H-DBR/:a","DBR/"
"17002004","11","בְּעֵינֵי","B<JNJ",,"B-<JN/J=","<JN/"
"17002004","12","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002004","13","וַיַּעַשׂ","WJ<F",,"W:n-!J!<F(H[","<FH["
"17002004","14","כֵּֽן","KN",,"KN","KN"
"17002005","1","אִישׁ",">JC",,">JC/",">JC/"
"17002005","2","יְהוּדִי","JHWDJ",,"JHWDJ/","JHWDJ/"
"17002005","3","הָיָה","HJH",,"HJH[","HJH["
"17002005","4","בְּשׁוּשַׁן","BCWCN",,"B-CWCN=/","CWCN=/"
"17002005","5","הַבִּירָה","HBJRH",,"H-BJR(H/H","BJRH/"
"17002005","6","וּשְׁמוֹ","WCMW",,"W-CM/+W","CM/"
"17002005","7","מָרְדֳּכַי","MRDKJ",,"MRDKJ/","MRDKJ/"
"17002005","8","בֶּן","BN",,"BN/:c","BN/"
"17002005","9","יָאִיר","J>JR",,"J>JR/","J>JR/"
"17002005","10","בֶּן","BN",,"BN/:c","BN/"
"17002005","11","שִׁמְעִי","CM<J",,"CM<J=/","CM<J=/"
"17002005","12","בֶּן","BN",,"BN/:c","BN/"
"17002005","13","קִישׁ","QJC",,"QJC/","QJC/"
"17002005","14","אִישׁ",">JC",,">JC/",">JC/"
"17002005","15","יְמִינִֽי","JMJNJ",,"JMJNJ/","JMJNJ/"
"17002006","1","אֲשֶׁר",">CR",,">CR",">CR"
"17002006","2","הָגְלָה","HGLH",,"]H]GLH[:u","GLH["
"17002006","3","מִירוּשָׁלַיִם","MJRWCLJM",,"M(N-JRWCL&JM/","JRWCLM/"
"17002006","4","עִם","<M",,"<M","<M"
"17002006","5","הַגֹּלָה","HGLH",,"H-G(WL(H/H","GWLH/"
"17002006","6","אֲשֶׁר",">CR",,">CR",">CR"
"17002006","7","הָגְלְתָה","HGLTH",,"]H]GL(H[&TH:u","GLH["
"17002006","8","עִם","<M",,"<M","<M"
"17002006","9","יְכָנְיָה","JKNJH",,"JKNJH/","JKNJH/"
"17002006","10","מֶֽלֶךְ","MLK",,"MLK/","MLK/"
"17002006","11","יְהוּדָה","JHWDH",,"JHWDH/","JHWDH/"
"17002006","12","אֲשֶׁר",">CR",,">CR",">CR"
"17002006","13","הֶגְלָה","HGLH",,"]H]GLH[","GLH["
"17002006","14","נְבוּכַדְנֶאצַּר","NBWKDN>YR",,"NBWKDN>YR/","NBWKDN>YR/"
"17002006","15","מֶלֶךְ","MLK",,"MLK/","MLK/"
"17002006","16","בָּבֶֽל","BBL",,"BBL/","BBL/"
"17002007","1","וַיְהִי","WJHJ",,"W:n-!J!HJ(H[","HJH["
"17002007","2","אֹמֵן",">MN",,">MN[/",">MN["
"17002007","3","אֶת",">T",,">T",">T"
"17002007","4","הֲדַסָּה","HDSH",,"HDSH/","HDSH/"
"17002007","5","הִיא","HJ>",,"HJ>","HJ>"
"17002007","6","אֶסְתֵּר",">STR",,">STR/",">STR/"
"17002007","7","בַּת","BT",,"B(T/T","BT/"
"17002007","8","דֹּדוֹ","DDW",,"D(WD/+W","DWD/"
"17002007","9","כִּי","KJ",,"KJ","KJ"
"17002007","10","אֵין",">JN",,">JN/:c",">JN/"
"17002007","11","לָהּ","LH",,"L+H","L"
"17002007","12","אָב",">B",,">B/:a",">B/"
"17002007","13","וָאֵם","W>M",,"W->M/",">M/"
"17002007","14","וְהַנַּעֲרָה","WHN<RH",,"W-H-N<R(H/H","N<RH/"
"17002007","15","יְפַת","JPT",,"JP(H/T:c","JPH/"
"17002007","16","תֹּאַר","T>R",,"T>R/","T>R/"
"17002007","17","וְטֹובַת","WVWBT",,"W-VWB/T:c","VWB/"
"17002007","18","מַרְאֶה","MR>H",,"MR>H/:a","MR>H/"
"17002007","19","וּבְמֹות","WBMWT",,"W-B-MWT/:c","MWT/"
"17002007","20","אָבִיהָ",">BJH",,">B/~J+H",">B/"
"17002007","21","וְאִמָּהּ","W>MH",,"W->M/+H",">M/"
"17002007","22","לְקָחָהּ","LQXH",,"LQX[+H","LQX["
"17002007","23","מָרְדֳּכַי","MRDKJ",,"MRDKJ/","MRDKJ/"
"17002007","24","לוֹ","LW",,"L+W","L"
"17002007","25","לְבַֽת","LBT",,"L-B(T/T","BT/"
"17002008","1","וַיְהִי","WJHJ",,"W:n-!J!HJ(H[","HJH["
"17002008","2","בְּהִשָּׁמַע","BHCM<",,"B-!H!](N]CM<[/:c","CM<["
"17002008","3","דְּבַר","DBR",,"DBR/:c","DBR/"
"17002008","4","הַמֶּלֶךְ","HMLK",,"H-MLK/","MLK/"
"17002008","5","וְדָתוֹ","WDTW",,"W-DT/+W","DT/"
